genres,title,item_id,year,playtime_forever
Adventure,A Bastard's Tale,371550,2015,4521.0
Difficult,A Bastard's Tale,371550,2015,4521.0
Pixel Graphics,A Bastard's Tale,371550,2015,4521.0
Early Access,Man Alive,339560,2015,5.0
Indie,Man Alive,339560,2015,5.0
Casual,Man Alive,339560,2015,5.0
Indie,BADLAND: Game of the Year Edition,269670,2015,20206.0
Adventure,BADLAND: Game of the Year Edition,269670,2015,20206.0
Action,BADLAND: Game of the Year Edition,269670,2015,20206.0
2D,BADLAND: Game of the Year Edition,269670,2015,20206.0
Platformer,BADLAND: Game of the Year Edition,269670,2015,20206.0
Local Co-Op,BADLAND: Game of the Year Edition,269670,2015,20206.0
Multiplayer,BADLAND: Game of the Year Edition,269670,2015,20206.0
Co-op,BADLAND: Game of the Year Edition,269670,2015,20206.0
Puzzle-Platformer,BADLAND: Game of the Year Edition,269670,2015,20206.0
Puzzle,BADLAND: Game of the Year Edition,269670,2015,20206.0
Atmospheric,BADLAND: Game of the Year Edition,269670,2015,20206.0
Difficult,BADLAND: Game of the Year Edition,269670,2015,20206.0
Casual,BADLAND: Game of the Year Edition,269670,2015,20206.0
Anime,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Nudity,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
JRPG,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Action,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
RPG,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Adventure,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Open World,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Cute,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Mature,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Singleplayer,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Vampire,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Casual,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Beat 'em up,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Comedy,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Visual Novel,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Female Protagonist,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Dating Sim,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Funny,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Sexual Content,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Great Soundtrack,AKIBA'S TRIP: Undead ＆ Undressed,333980,2015,123390.0
Indie,Vortex Attack: ボルテックスアタック,357890,2015,2870.0
Action,Vortex Attack: ボルテックスアタック,357890,2015,2870.0
Shoot 'Em Up,Vortex Attack: ボルテックスアタック,357890,2015,2870.0
Retro,Vortex Attack: ボルテックスアタック,357890,2015,2870.0
Local Multiplayer,Vortex Attack: ボルテックスアタック,357890,2015,2870.0
Casual,Vortex Attack: ボルテックスアタック,357890,2015,2870.0
Local Co-Op,Vortex Attack: ボルテックスアタック,357890,2015,2870.0
2D,Vortex Attack: ボルテックスアタック,357890,2015,2870.0
e-sports,Vortex Attack: ボルテックスアタック,357890,2015,2870.0
Bullet Hell,Vortex Attack: ボルテックスアタック,357890,2015,2870.0
Dinosaurs,Carnivores: Dinosaur Hunter Reborn,293520,2015,4683.0
Simulation,Carnivores: Dinosaur Hunter Reborn,293520,2015,4683.0
Hunting,Carnivores: Dinosaur Hunter Reborn,293520,2015,4683.0
Open World,Carnivores: Dinosaur Hunter Reborn,293520,2015,4683.0
Indie,Carnivores: Dinosaur Hunter Reborn,293520,2015,4683.0
Survival,Carnivores: Dinosaur Hunter Reborn,293520,2015,4683.0
Singleplayer,Carnivores: Dinosaur Hunter Reborn,293520,2015,4683.0
First-Person,Carnivores: Dinosaur Hunter Reborn,293520,2015,4683.0
Action,Carnivores: Dinosaur Hunter Reborn,293520,2015,4683.0
Shooter,Carnivores: Dinosaur Hunter Reborn,293520,2015,4683.0
FPS,Carnivores: Dinosaur Hunter Reborn,293520,2015,4683.0
Adventure,Rituals,359190,2015,577.0
Indie,Rituals,359190,2015,577.0
Point & Click,Rituals,359190,2015,577.0
Puzzle,Rituals,359190,2015,577.0
Adventure,East Tower - Takashi,356540,2012,7210.0
Indie,East Tower - Takashi,356540,2012,7210.0
Casual,East Tower - Takashi,356540,2012,7210.0
Simulation,East Tower - Takashi,356540,2012,7210.0
Visual Novel,East Tower - Takashi,356540,2012,7210.0
Otome,East Tower - Takashi,356540,2012,7210.0
Indie,Ossuary,363500,2013,953.0
Adventure,Ossuary,363500,2013,953.0
Demons,Ossuary,363500,2013,953.0
Dark Humor,Ossuary,363500,2013,953.0
Satire,Ossuary,363500,2013,953.0
Puzzle,Ossuary,363500,2013,953.0
Atmospheric,Ossuary,363500,2013,953.0
Dark,Ossuary,363500,2013,953.0
Conspiracy,Ossuary,363500,2013,953.0
Pixel Graphics,Ossuary,363500,2013,953.0
Horror,Ossuary,363500,2013,953.0
Conversation,Ossuary,363500,2013,953.0
Comedy,Ossuary,363500,2013,953.0
Indie,Hills Of Glory 3D,317920,2015,7.0
Casual,Hills Of Glory 3D,317920,2015,7.0
Strategy,Hills Of Glory 3D,317920,2015,7.0
Simulation,0RBITALIS,278440,2015,13280.0
Indie,0RBITALIS,278440,2015,13280.0
Puzzle,0RBITALIS,278440,2015,13280.0
Space,0RBITALIS,278440,2015,13280.0
Physics,0RBITALIS,278440,2015,13280.0
Atmospheric,Homesick,244910,2015,2648.0
Puzzle,Homesick,244910,2015,2648.0
Exploration,Homesick,244910,2015,2648.0
Indie,Homesick,244910,2015,2648.0
First-Person,Homesick,244910,2015,2648.0
Adventure,Homesick,244910,2015,2648.0
Mystery,Homesick,244910,2015,2648.0
Horror,Homesick,244910,2015,2648.0
Great Soundtrack,Homesick,244910,2015,2648.0
Singleplayer,Homesick,244910,2015,2648.0
Walking Simulator,Homesick,244910,2015,2648.0
Short,Homesick,244910,2015,2648.0
Psychological Horror,Homesick,244910,2015,2648.0
Action,Flame Over,345080,2015,6926.0
Indie,Flame Over,345080,2015,6926.0
Top-Down Shooter,Flame Over,345080,2015,6926.0
Difficult,Flame Over,345080,2015,6926.0
Rogue-like,Flame Over,345080,2015,6926.0
Shooter,Flame Over,345080,2015,6926.0
Rogue-lite,Flame Over,345080,2015,6926.0
Twin Stick Shooter,Flame Over,345080,2015,6926.0
Singleplayer,Flame Over,345080,2015,6926.0
Procedural Generation,Flame Over,345080,2015,6926.0
Shoot 'Em Up,Flame Over,345080,2015,6926.0
Early Access,Servo,305510,2015,3764.0
Strategy,Servo,305510,2015,3764.0
Action,Servo,305510,2015,3764.0
Multiplayer,Servo,305510,2015,3764.0
Competitive,Servo,305510,2015,3764.0
Singleplayer,Servo,305510,2015,3764.0
Indie,Servo,305510,2015,3764.0
Mechs,Servo,305510,2015,3764.0
RTS,Servo,305510,2015,3764.0
Strategy,Sleep Attack,366210,2015,4744.0
Indie,Sleep Attack,366210,2015,4744.0
Casual,Sleep Attack,366210,2015,4744.0
Tower Defense,Sleep Attack,366210,2015,4744.0
Indie,Lunch Truck Tycoon,375180,2015,2026.0
Simulation,Lunch Truck Tycoon,375180,2015,2026.0
Management,Lunch Truck Tycoon,375180,2015,2026.0
Animation & Modeling,Blender Game Asset Creation,373020,2015,84.0
Game Development,Blender Game Asset Creation,373020,2015,84.0
Tutorial,Blender Game Asset Creation,373020,2015,84.0
Gaming,Blender Game Asset Creation,373020,2015,84.0
Action,Kung Fury: Street Rage,373180,2015,20625.0
Arcade,Kung Fury: Street Rage,373180,2015,20625.0
1980s,Kung Fury: Street Rage,373180,2015,20625.0
Beat 'em up,Kung Fury: Street Rage,373180,2015,20625.0
Retro,Kung Fury: Street Rage,373180,2015,20625.0
Pixel Graphics,Kung Fury: Street Rage,373180,2015,20625.0
Singleplayer,Kung Fury: Street Rage,373180,2015,20625.0
Great Soundtrack,Kung Fury: Street Rage,373180,2015,20625.0
Indie,Kung Fury: Street Rage,373180,2015,20625.0
2D,Kung Fury: Street Rage,373180,2015,20625.0
Comedy,Kung Fury: Street Rage,373180,2015,20625.0
Gore,Kung Fury: Street Rage,373180,2015,20625.0
Difficult,Kung Fury: Street Rage,373180,2015,20625.0
Sports,Football Mogul 2014,371850,2013,9.0
Simulation,Football Mogul 2014,371850,2013,9.0
Strategy,Football Mogul 2014,371850,2013,9.0
Casual,Football Mogul 2014,371850,2013,9.0
Indie,Toy Wars Invasion,346490,2015,1247.0
Action,Toy Wars Invasion,346490,2015,1247.0
Action,BLADESTORM: Nightmare,350310,2015,12803.0
Strategy,BLADESTORM: Nightmare,350310,2015,12803.0
Hack and Slash,BLADESTORM: Nightmare,350310,2015,12803.0
RPG,Stargazer,373440,2015,15638.0
RPGMaker,Stargazer,373440,2015,15638.0
Indie,Alter World,357280,2015,31772.0
Platformer,Alter World,357280,2015,31772.0
Difficult,Alter World,357280,2015,31772.0
2D,Alter World,357280,2015,31772.0
RPG,Waste Walkers,371100,2015,8058.0
Indie,Waste Walkers,371100,2015,8058.0
RPGMaker,Waste Walkers,371100,2015,8058.0
Adventure,Waste Walkers,371100,2015,8058.0
Action,Waste Walkers,371100,2015,8058.0
Strategy,Waste Walkers,371100,2015,8058.0
Simulation,Waste Walkers,371100,2015,8058.0
Survival,Waste Walkers,371100,2015,8058.0
Post-apocalyptic,Waste Walkers,371100,2015,8058.0
Survival Horror,Waste Walkers,371100,2015,8058.0
Open World,Waste Walkers,371100,2015,8058.0
Atmospheric,Waste Walkers,371100,2015,8058.0
Realistic,Waste Walkers,371100,2015,8058.0
Turn-Based Combat,Waste Walkers,371100,2015,8058.0
Action RPG,Waste Walkers,371100,2015,8058.0
Choose Your Own Adventure,Waste Walkers,371100,2015,8058.0
Great Soundtrack,Waste Walkers,371100,2015,8058.0
2D,Waste Walkers,371100,2015,8058.0
Early Access,BeamNG.drive,284160,2015,1067317.0
Simulation,BeamNG.drive,284160,2015,1067317.0
Driving,BeamNG.drive,284160,2015,1067317.0
Destruction,BeamNG.drive,284160,2015,1067317.0
Physics,BeamNG.drive,284160,2015,1067317.0
Realistic,BeamNG.drive,284160,2015,1067317.0
Racing,BeamNG.drive,284160,2015,1067317.0
Open World,BeamNG.drive,284160,2015,1067317.0
Sandbox,BeamNG.drive,284160,2015,1067317.0
Moddable,BeamNG.drive,284160,2015,1067317.0
Singleplayer,BeamNG.drive,284160,2015,1067317.0
Funny,BeamNG.drive,284160,2015,1067317.0
First-Person,BeamNG.drive,284160,2015,1067317.0
Third Person,BeamNG.drive,284160,2015,1067317.0
Action,BeamNG.drive,284160,2015,1067317.0
Multiplayer,BeamNG.drive,284160,2015,1067317.0
Adventure,BeamNG.drive,284160,2015,1067317.0
Casual,BeamNG.drive,284160,2015,1067317.0
Free to Play,BeamNG.drive,284160,2015,1067317.0
Beat 'em up,BeamNG.drive,284160,2015,1067317.0
Adventure,The Silent Age,352520,2015,10182.0
Point & Click,The Silent Age,352520,2015,10182.0
Indie,The Silent Age,352520,2015,10182.0
Time Travel,The Silent Age,352520,2015,10182.0
Story Rich,The Silent Age,352520,2015,10182.0
Atmospheric,The Silent Age,352520,2015,10182.0
Casual,The Silent Age,352520,2015,10182.0
Puzzle,The Silent Age,352520,2015,10182.0
2D,The Silent Age,352520,2015,10182.0
Sci-fi,The Silent Age,352520,2015,10182.0
Singleplayer,The Silent Age,352520,2015,10182.0
Short,The Silent Age,352520,2015,10182.0
Great Soundtrack,The Silent Age,352520,2015,10182.0
Third Person,The Silent Age,352520,2015,10182.0
Post-apocalyptic,The Silent Age,352520,2015,10182.0
Action,The Silent Age,352520,2015,10182.0
Survival,The Silent Age,352520,2015,10182.0
Mystery,The Silent Age,352520,2015,10182.0
Action,Tiamat X,343340,2015,8075.0
Indie,Tiamat X,343340,2015,8075.0
Arcade,Tiamat X,343340,2015,8075.0
Shoot 'Em Up,Tiamat X,343340,2015,8075.0
Indie,stratO,341680,2015,4046.0
Simulation,stratO,341680,2015,4046.0
Action,stratO,341680,2015,4046.0
Flight,stratO,341680,2015,4046.0
Indie,Scribble Space,351450,2015,5258.0
Casual,Scribble Space,351450,2015,5258.0
Action,Scribble Space,351450,2015,5258.0
Strategy,MASSIVE CHALICE,246110,2015,74446.0
Turn-Based,MASSIVE CHALICE,246110,2015,74446.0
Indie,MASSIVE CHALICE,246110,2015,74446.0
Tactical,MASSIVE CHALICE,246110,2015,74446.0
Turn-Based Tactics,MASSIVE CHALICE,246110,2015,74446.0
Fantasy,MASSIVE CHALICE,246110,2015,74446.0
Singleplayer,MASSIVE CHALICE,246110,2015,74446.0
Kickstarter,MASSIVE CHALICE,246110,2015,74446.0
RPG,MASSIVE CHALICE,246110,2015,74446.0
Gore,Hatred,341940,2015,56887.0
Violent,Hatred,341940,2015,56887.0
Action,Hatred,341940,2015,56887.0
Dark,Hatred,341940,2015,56887.0
Mature,Hatred,341940,2015,56887.0
Shooter,Hatred,341940,2015,56887.0
Indie,Hatred,341940,2015,56887.0
Isometric,Hatred,341940,2015,56887.0
Singleplayer,Hatred,341940,2015,56887.0
Villain Protagonist,Hatred,341940,2015,56887.0
Twin Stick Shooter,Hatred,341940,2015,56887.0
Open World,Hatred,341940,2015,56887.0
Psychological Horror,Hatred,341940,2015,56887.0
Horror,Hatred,341940,2015,56887.0
Third-Person Shooter,Hatred,341940,2015,56887.0
Dark Humor,Hatred,341940,2015,56887.0
Top-Down Shooter,Hatred,341940,2015,56887.0
Survival,Hatred,341940,2015,56887.0
Difficult,Hatred,341940,2015,56887.0
Dark Fantasy,Hatred,341940,2015,56887.0
Early Access,Football Tactics,375530,2015,23190.0
Strategy,Football Tactics,375530,2015,23190.0
Simulation,Football Tactics,375530,2015,23190.0
Sports,Football Tactics,375530,2015,23190.0
Turn-Based,Football Tactics,375530,2015,23190.0
Management,Football Tactics,375530,2015,23190.0
Turn-Based Tactics,Football Tactics,375530,2015,23190.0
Indie,Football Tactics,375530,2015,23190.0
Soccer,Football Tactics,375530,2015,23190.0
Football,Football Tactics,375530,2015,23190.0
Early Access,Sirius Online,368720,2015,14144.0
Massively Multiplayer,Sirius Online,368720,2015,14144.0
Action,Sirius Online,368720,2015,14144.0
Simulation,Sirius Online,368720,2015,14144.0
Space,Sirius Online,368720,2015,14144.0
Sci-fi,Sirius Online,368720,2015,14144.0
Adventure,Sirius Online,368720,2015,14144.0
Indie,Sirius Online,368720,2015,14144.0
Space Sim,Sirius Online,368720,2015,14144.0
Economy,Sirius Online,368720,2015,14144.0
Massively Multiplayer,The Four Kings Casino and Slots,260430,2015,65911.0
Casual,The Four Kings Casino and Slots,260430,2015,65911.0
Simulation,The Four Kings Casino and Slots,260430,2015,65911.0
Card Game,The Four Kings Casino and Slots,260430,2015,65911.0
Gambling,The Four Kings Casino and Slots,260430,2015,65911.0
Free to Play,The Four Kings Casino and Slots,260430,2015,65911.0
Multiplayer,The Four Kings Casino and Slots,260430,2015,65911.0
Character Customization,The Four Kings Casino and Slots,260430,2015,65911.0
Indie,The Four Kings Casino and Slots,260430,2015,65911.0
Relaxing,The Four Kings Casino and Slots,260430,2015,65911.0
Third Person,The Four Kings Casino and Slots,260430,2015,65911.0
Replay Value,The Four Kings Casino and Slots,260430,2015,65911.0
War,The Four Kings Casino and Slots,260430,2015,65911.0
RPG,Artifact Adventure,359440,2015,883.0
Indie,Artifact Adventure,359440,2015,883.0
RPGMaker,Artifact Adventure,359440,2015,883.0
Retro,Artifact Adventure,359440,2015,883.0
Turn-Based,Artifact Adventure,359440,2015,883.0
JRPG,Artifact Adventure,359440,2015,883.0
Pixel Graphics,Artifact Adventure,359440,2015,883.0
2D,Artifact Adventure,359440,2015,883.0
Singleplayer,Artifact Adventure,359440,2015,883.0
Open World,Artifact Adventure,359440,2015,883.0
Choices Matter,Artifact Adventure,359440,2015,883.0
Fantasy,Artifact Adventure,359440,2015,883.0
Story Rich,Artifact Adventure,359440,2015,883.0
Character Customization,Artifact Adventure,359440,2015,883.0
Medieval,Artifact Adventure,359440,2015,883.0
Great Soundtrack,Artifact Adventure,359440,2015,883.0
Classic,Artifact Adventure,359440,2015,883.0
Class-Based,Artifact Adventure,359440,2015,883.0
Nonlinear,Artifact Adventure,359440,2015,883.0
Multiple Endings,Artifact Adventure,359440,2015,883.0
Story Rich,Digger Online,278970,2015,10808.0
Action,Digger Online,278970,2015,10808.0
Atmospheric,Digger Online,278970,2015,10808.0
Realistic,Digger Online,278970,2015,10808.0
Shooter,Digger Online,278970,2015,10808.0
Survival,Digger Online,278970,2015,10808.0
First-Person,Digger Online,278970,2015,10808.0
Open World,Digger Online,278970,2015,10808.0
Multiplayer,Digger Online,278970,2015,10808.0
Sandbox,Digger Online,278970,2015,10808.0
Family Friendly,Digger Online,278970,2015,10808.0
Comedy,Digger Online,278970,2015,10808.0
Building,Digger Online,278970,2015,10808.0
Co-op,Digger Online,278970,2015,10808.0
Zombies,Digger Online,278970,2015,10808.0
Adventure,Digger Online,278970,2015,10808.0
Simulation,Digger Online,278970,2015,10808.0
RPG,Digger Online,278970,2015,10808.0
Indie,Digger Online,278970,2015,10808.0
Crafting,Digger Online,278970,2015,10808.0
Early Access,Soccer Rage,356510,2015,85.0
Sports,Soccer Rage,356510,2015,85.0
Action,Soccer Rage,356510,2015,85.0
Indie,Soccer Rage,356510,2015,85.0
Football,Soccer Rage,356510,2015,85.0
Horror,Soccer Rage,356510,2015,85.0
Soccer,Soccer Rage,356510,2015,85.0
Strategy,RESCUE 2: Everyday Heroes,339210,2015,2711.0
Simulation,RESCUE 2: Everyday Heroes,339210,2015,2711.0
Tactical,RESCUE 2: Everyday Heroes,339210,2015,2711.0
Singleplayer,RESCUE 2: Everyday Heroes,339210,2015,2711.0
RTS,RESCUE 2: Everyday Heroes,339210,2015,2711.0
Education,RESCUE 2: Everyday Heroes,339210,2015,2711.0
Action,ZombieRun,358840,2015,13.0
Indie,ZombieRun,358840,2015,13.0
Platformer,ZombieRun,358840,2015,13.0
Zombies,ZombieRun,358840,2015,13.0
Indie,Rolling Sun,371670,2015,10558.0
Adventure,Rolling Sun,371670,2015,10558.0
Platformer,Rolling Sun,371670,2015,10558.0
Casual,Rolling Sun,371670,2015,10558.0
Singleplayer,Rolling Sun,371670,2015,10558.0
Strategy,Rolling Sun,371670,2015,10558.0
Puzzle,Rolling Sun,371670,2015,10558.0
Anime,Rolling Sun,371670,2015,10558.0
Shoot 'Em Up,Rolling Sun,371670,2015,10558.0
Arcade,Rolling Sun,371670,2015,10558.0
Difficult,Rolling Sun,371670,2015,10558.0
Family Friendly,Rolling Sun,371670,2015,10558.0
RPG,The Enchanted Cave 2,368610,2015,20133.0
Indie,The Enchanted Cave 2,368610,2015,20133.0
Dungeon Crawler,The Enchanted Cave 2,368610,2015,20133.0
Pixel Graphics,The Enchanted Cave 2,368610,2015,20133.0
Rogue-like,The Enchanted Cave 2,368610,2015,20133.0
Singleplayer,The Enchanted Cave 2,368610,2015,20133.0
Casual,The Enchanted Cave 2,368610,2015,20133.0
2D,The Enchanted Cave 2,368610,2015,20133.0
Early Access,Stonehearth,253250,2015,343353.0
City Builder,Stonehearth,253250,2015,343353.0
Sandbox,Stonehearth,253250,2015,343353.0
Building,Stonehearth,253250,2015,343353.0
Strategy,Stonehearth,253250,2015,343353.0
Survival,Stonehearth,253250,2015,343353.0
Simulation,Stonehearth,253250,2015,343353.0
Voxel,Stonehearth,253250,2015,343353.0
Crafting,Stonehearth,253250,2015,343353.0
Indie,Stonehearth,253250,2015,343353.0
Singleplayer,Stonehearth,253250,2015,343353.0
Open World,Stonehearth,253250,2015,343353.0
RPG,Stonehearth,253250,2015,343353.0
Cute,Stonehearth,253250,2015,343353.0
Management,Stonehearth,253250,2015,343353.0
Fantasy,Stonehearth,253250,2015,343353.0
Adventure,Stonehearth,253250,2015,343353.0
God Game,Stonehearth,253250,2015,343353.0
RTS,Stonehearth,253250,2015,343353.0
Multiplayer,Stonehearth,253250,2015,343353.0
Indie,Vektor Wars,365760,2015,2.0
Action,Vektor Wars,365760,2015,2.0
Retro,Vektor Wars,365760,2015,2.0
FPS,Vektor Wars,365760,2015,2.0
Cyberpunk,Vektor Wars,365760,2015,2.0
Action,Spooky Cats,372210,2015,3139.0
Casual,Spooky Cats,372210,2015,3139.0
Indie,Spooky Cats,372210,2015,3139.0
Platformer,Spooky Cats,372210,2015,3139.0
Dark,Spooky Cats,372210,2015,3139.0
Dark Comedy,Spooky Cats,372210,2015,3139.0
Dark Humor,Spooky Cats,372210,2015,3139.0
Puzzle-Platformer,Spooky Cats,372210,2015,3139.0
